Transaction_ID,Customer_ID,Customer_Name,Product_ID,Product_Name,Category,Quantity,Unit_Price,Discount,Total_Amount,Profit,Sales_Date,Order_Date,Shipping_Date,Payment_Method,Sales_Channel,City,State,Region
T00149,C7635,Curtis Sandoval,P330,Lamp,Home,1,40749.33,11289.48,29459.85,6687.56,2025-04-24,2025-04-24,2025-04-27,Cash,Online,Heatherland,Vermont,West
T00150,C5578,Dale Martinez,P430,Chair,Home,9,18584.4,1475.5,165784.1,35033.32,2024-01-16,2024-01-16,2024-01-17,Unknown,Online,West Toddchester,New Jersey,North
T00151,C2320,Sara Reed,P766,Table,Home,6,4618.84,395.22,27317.82,3767.19,2025-11-15,2025-11-15,2025-11-18,Net Banking,Offline,North Brett,Ohio,South
T00152,C8670,Lawrence Keller,P814,Notebook,Books,5,16940.4,1051.13,83650.87,4295.27,2025-10-24,2025-10-24,2025-10-29,Credit Card,Online,Tiffanyton,Kentucky,East
T00153,C5917,Clifford Hughes,P195,Dictionary,Books,5,44625.94,6497.65,216632.05,38902.18,2025-12-18,2025-12-18,2025-12-20,Upi,Online,Williamsland,Arkansas,East
T00154,C2783,James Thompson,P160,Jacket,Clothing,5,23146.1,904.12,114826.38,6398.0,2024-03-29,2024-03-29,2024-04-02,Upi,Online,New Carrie,New Hampshire,North
T00155,C5141,Shawn Boyd,P854,Comics,Books,6,32986.13,1367.2,196549.58,47729.33,2024-03-19,2024-03-19,2024-03-26,Debit Card,Offline,Bellview,New Hampshire,East
T00156,C4155,Michael Smith,P777,Comics,Books,5,39433.24,8277.75,188888.45,22330.66,2024-11-26,2024-11-26,2024-12-02,Upi,Online,Lake Kaylaview,Missouri,South
T00157,C2549,Dr. Alexis Richardson,P287,Novel,Books,2,9911.36,2144.4,17678.32,1182.84,2025-10-18,2025-10-18,2025-10-20,Credit Card,Online,Normanberg,Montana,West
T00158,C5162,David Gillespie,P140,Comics,Books,1,34530.93,5551.71,28979.22,1504.81,2025-09-28,2025-09-28,2025-10-02,Credit Card,Online,West Staceyborough,Alaska,South
T00159,C1926,Barbara Novak,P899,Laptop,Electronics,3,19117.96,4518.77,52835.11,5448.08,2024-08-18,2024-08-18,2024-08-20,Upi,Online,unkown column,Georgia,East
T00160,C6576,Joseph Shepherd,P304,Curtains,Home,6,26880.48,6723.18,154559.7,12486.99,2024-12-03,2024-12-03,2024-12-05,Net Banking,Online,Kelleyfurt,Idaho,North
T00161,C5944,David Bauer,P857,Dictionary,Books,4,19959.97,3158.82,76681.06,17627.52,2024-06-12,2024-06-12,2024-06-14,Upi,Online,Justinside,Rhode Island,South
T00162,C5537,Marco Fleming,P867,Mouse,Electronics,5,21899.86,4644.92,104854.38,21930.58,2024-02-18,2024-02-18,2024-02-22,Net Banking,Online,Prestonshire,Michigan,South
T00163,C3518,Nathaniel Stewart,P339,Laptop,Electronics,1,49775.64,3180.81,46594.83,3525.23,2025-07-20,2025-07-20,2025-07-26,Credit Card,Online,Stephaniemouth,Delaware,West
T00164,C1268,Timothy Boone,P311,Novel,Books,1,32816.89,233.88,32583.01,4446.98,2025-02-15,2025-02-15,2025-02-17,Credit Card,Offline,New Amandashire,Arizona,West
T00165,C9776,Ann Smith,P639,Jacket,Clothing,1,37871.3,2094.01,35777.29,6163.75,2024-04-03,2024-04-03,2024-04-05,Debit Card,Online,Lake Larry,Kansas,East
T00166,C2269,Nicholas Bell,P898,Lamp,Home,9,43171.39,8691.23,379851.28,33929.7,2024-06-16,2024-06-16,2024-06-23,Net Banking,Offline,North Shanefort,South Carolina,East
T00167,C3307,Ralph Wood,P451,Lamp,Home,6,11472.48,445.24,68389.64,7777.04,2024-08-30,2024-08-30,2024-08-31,Credit Card,Online,Brandonton,New Mexico,West
T00168,C7266,Lisa Alvarado,P321,Monitor,Electronics,9,14378.83,2607.11,126802.36,23826.22,2024-11-05,2024-11-05,2024-11-09,Credit Card,Online,East Paula,Iowa,South
T00169,C2253,Eric Edwards,P270,Headphones,Electronics,10,30195.84,8730.11,293228.29,33888.77,2024-11-12,2024-11-12,2024-11-14,Upi,Offline,Jennifershire,Alaska,South
T00170,C4719,Gregory Bond,P666,Magazine,Books,1,192.11,14.66,177.45,30.02,2025-01-22,2025-01-22,2025-01-27,Credit Card,Online,Larryton,California,West
T00171,C8968,Mr. Fernando Thomas,P208,Curtains,Home,10,25126.6,2193.42,249072.58,21323.21,2024-08-12,2024-08-12,2024-08-18,Net Banking,Online,South Nicholas,Hawaii,East
T00172,C8694,Elizabeth Turner,P991,Novel,Books,9,24865.77,2461.37,221330.56,42281.04,2024-06-10,2024-06-10,2024-06-12,Debit Card,Online,West Lisaville,Arizona,South
T00173,C5106,Michael Arias,P904,Jeans,Clothing,7,27628.28,297.89,193100.07,20859.64,2024-12-07,2024-12-07,2024-12-11,Net Banking,Online,South Andrewborough,Arizona,East
T00174,C5171,John Davis,P210,Keyboard,Electronics,6,43271.64,10734.64,248895.2,54843.07,2025-07-20,2025-07-20,2025-07-25,Debit Card,Offline,Michaelland,Oklahoma,West
T00175,C5772,Ashley Davis,P984,Shoes,Clothing,5,38197.1,6510.01,184475.49,38735.81,2025-06-20,2025-06-20,2025-06-23,Net Banking,Offline,Dianamouth,Utah,North
T00177,C9554,Amy Allen,P812,Jeans,Clothing,9,22821.5,5531.48,199862.02,17047.79,2024-03-07,2024-03-07,2024-03-08,Upi,Offline,Annatown,California,East
T00178,C4438,Elizabeth Johnson,P672,Keyboard,Electronics,9,8020.38,1965.08,70218.34,15644.2,2025-12-16,2025-12-16,2025-12-21,Net Banking,Offline,Lake Summertown,Nevada,East
T00179,C2911,Michelle Barnes,P651,Jacket,Clothing,4,31115.72,5120.61,119342.27,19749.21,2024-01-21,2024-01-21,2024-01-26,Debit Card,Online,North Ambermouth,Tennessee,East
T00180,C2678,Christopher Mccoy,P151,Jeans,Clothing,1,24147.67,2381.0,21766.67,3502.18,2025-04-06,2025-04-06,2025-04-07,Cash,Offline,Victoriatown,Hawaii,South
T00181,C1756,Jessica Olson,P778,Comics,Books,1,18606.99,1097.15,17509.84,3237.43,2025-08-19,2025-08-19,2025-08-20,Credit Card,Offline,Edwardsberg,Arizona,North
T00182,C9038,Andrea White,P855,Keyboard,Electronics,9,26546.41,7883.57,231034.12,15370.02,2025-03-29,2025-03-29,2025-04-01,Net Banking,Offline,Stricklandfurt,Washington,South
T00183,C8470,Curtis Allen,P877,Monitor,Electronics,9,33099.86,6095.65,291803.09,18665.56,2025-01-17,2025-01-17,2025-01-23,Net Banking,Offline,Brianside,Indiana,North
T00184,C5012,Luis Martin,P583,Dictionary,Books,1,1226.49,358.9,867.59,112.2,2024-12-06,2024-12-06,2024-12-13,Upi,Offline,PORT SHANE,West Virginia,North
T00185,C7921,Jessica Smith,P168,unknown column,Electronics,8,43417.79,4250.41,343091.91,23138.43,2024-05-13,2024-05-13,2024-05-18,Cash,Offline,Allenchester,Tennessee,West
T00186,C5149,Michael Wolf,P838,Headphones,Electronics,8,31392.2,3374.87,247762.73,13432.33,2025-08-18,2025-08-18,2025-08-25,Debit Card,Offline,Kimberlystad,Tennessee,West
T00187,C6871,Gloria Mendez,P972,Jacket,Clothing,1,17570.78,54.96,17515.82,2767.71,2024-06-26,2024-06-26,2024-07-02,Cash,Offline,East Denisestad,Washington,West
T00188,C6262,Brianna Jones,P379,Headphones,Electronics,2,503.72,66.85,940.59,62.21,2025-07-22,2025-07-22,2025-07-29,Debit Card,Online,Brianton,Nevada,East
T00189,C2209,Timothy Alvarado,P859,Novel,Books,7,27239.98,1108.64,189571.22,41698.35,2025-06-04,2025-06-04,2025-06-10,Upi,Offline,North Nicole,Arizona,West
T00190,C6824,Dustin Clark DDS,P524,Chair,Home,9,14780.76,3551.14,129475.7,30865.5,2025-04-20,2025-04-20,2025-04-26,Debit Card,Offline,Ramirezborough,New York,South
T00191,C6477,Jennifer Doyle,P226,Novel,Books,10,17669.33,334.21,176359.09,35271.06,2025-03-19,2025-03-19,2025-03-20,Net Banking,Online,South Evelynberg,South Dakota,East
T00192,C7702,Joshua Meyers,P481,Laptop,Electronics,5,11559.51,167.07,57630.48,11775.15,2024-02-09,2024-02-09,2024-02-14,Upi,Online,Gouldstad,Oregon,South
T00193,C2748,Joseph Stokes,P891,T-Shirt,Clothing,5,47053.67,7825.48,227442.87,35057.3,2024-11-07,2024-11-07,2024-11-12,Credit Card,Offline,Port Kimberly,Nevada,East
T00194,C6201,Gregory Bates,P920,Dictionary,Books,10,36898.72,6410.48,362576.72,49870.1,2024-08-15,2024-08-15,2024-08-22,Debit Card,Online,New Matthewport,Wisconsin,North
T00195,C7572,Jason May,P479,Magazine,Books,5,39173.69,9613.16,186255.29,14387.25,2024-07-26,2024-07-26,2024-07-29,Credit Card,Online,Pottsside,Ohio,South
T00196,C1354,Ms. Maria Smith DDS,P859,unknown column,Home,4,45362.09,7344.44,174103.92,26951.87,2025-01-14,2025-01-14,2025-01-15,Upi,Online,Chentown,Tennessee,West
T00197,C4575,Sarah Yates,P108,Chair,Home,7,34768.91,442.14,242940.23,44052.54,2025-10-13,2025-10-13,2025-10-17,Net Banking,Online,South Theresa,North Dakota,East
T00198,C8922,John Brown,P365,T-Shirt,Clothing,10,18191.19,139.47,181772.43,27395.51,2025-06-12,2025-06-12,2025-06-18,Credit Card,Offline,Kristinaborough,Illinois,North
T00199,C4385,Teresa Walker,P926,Mouse,Electronics,10,41263.07,5523.06,407107.64,31721.73,2025-09-18,2025-09-18,2025-09-19,Debit Card,Offline,Juanhaven,Wisconsin,South
T00200,C4171,Ashley Sanchez,P585,Magazine,Books,6,18248.55,4938.56,104552.74,21493.59,2024-05-17,2024-05-17,2024-05-21,Cash,Offline,Lawrenceport,Washington,West
T00201,C8008,Norma Johnson,P115,T-Shirt,Clothing,2,49565.75,12026.29,87105.21,21468.14,2025-08-02,2025-08-02,2025-08-04,Net Banking,Online,Floresside,Minnesota,East
T00202,C6789,Christopher Cannon,P358,Notebook,Books,4,32595.27,4895.2,125485.88,29759.19,2024-07-11,2024-07-11,2024-07-16,Debit Card,Online,East Christina,Texas,West
T00203,C1219,Susan Berger,P546,Keyboard,Electronics,7,29773.76,6815.72,201600.6,31605.4,2025-06-30,2025-06-30,2025-07-07,Credit Card,Offline,unkown column,Nevada,South
T00204,C4408,Brandon Williams,P267,Comics,Books,6,41916.48,7097.19,244401.69,20570.44,2025-08-20,2025-08-20,2025-08-26,Cash,Online,Leeburgh,Georgia,North
T00205,C3815,Amanda Stafford,P813,Headphones,Electronics,8,4098.93,758.32,32033.12,2181.99,2024-04-21,2024-04-21,2024-04-24,Upi,Offline,Seanshire,Vermont,West
T00206,C3683,Ashley Davis,P102,Monitor,Electronics,9,33498.69,9549.0,291939.21,29767.8,2024-01-30,2024-01-30,2024-02-01,Unknown,Offline,North Ronnie,Vermont,South
T00207,C5354,Alex Parks,P113,Laptop,Electronics,2,32359.7,3346.14,61373.26,3650.48,2025-01-02,2025-01-02,2025-01-06,Net Banking,Online,Kimberlyfort,North Carolina,East
T00208,C6042,John Barber,P855,Monitor,Electronics,4,39983.95,1144.7,158791.1,29524.25,2025-08-21,2025-08-21,2025-08-26,Debit Card,Offline,Nguyenberg,Arizona,West
T00209,C1133,Sara Braun,P171,Chair,Home,2,34739.33,6249.02,63229.64,13000.89,2024-02-02,2024-02-02,2024-02-04,Cash,Online,Port Janet,Rhode Island,South
T00210,C4077,Martha Weaver,P851,Magazine,Books,2,18619.03,5367.55,31870.51,6792.77,2025-03-07,2025-03-07,2025-03-11,Debit Card,Offline,Grahamtown,New York,South
T00211,C2287,Natalie Horn,P447,Comics,Books,2,36879.32,9497.49,64261.15,7965.07,2025-06-24,2025-06-24,2025-06-27,Debit Card,Offline,South Laurenbury,Wyoming,West
T00213,C9911,Christine Small,P384,Curtains,Home,2,1542.31,331.65,2752.97,635.79,2025-10-16,2025-10-16,2025-10-18,Cash,Online,East Tina,West Virginia,South
T00214,C7267,Katrina Wagner,P879,Magazine,Books,10,2141.51,466.97,20948.13,4618.17,2024-11-11,2024-11-11,2024-11-16,Upi,Online,New Larrytown,South Carolina,North
T00215,C2647,unknown value,P794,Magazine,Books,4,43302.75,11522.61,161688.39,13764.8,2025-05-29,2025-05-29,2025-06-04,Cash,Online,Lauraland,Montana,North
T00217,C6628,Jessica Bennett,P461,Keyboard,Electronics,1,38473.88,11197.39,27276.49,1907.53,2025-11-01,2025-11-01,2025-11-06,Debit Card,Offline,North Kimberlychester,Colorado,South
T00218,C2392,Patricia Novak,P478,Headphones,Electronics,7,40690.69,2196.73,282638.1,69240.04,2024-06-18,2024-06-18,2024-06-19,Credit Card,Online,unkown column,Rhode Island,West
T00219,C1121,Ryan Lynch,P267,Novel,Books,4,36851.86,7885.41,139522.03,34260.22,2025-12-01,2025-12-01,2025-12-07,Net Banking,Online,Lake Debra,New York,North
T00220,C5483,Carol Contreras,P796,Lamp,Home,6,17450.4,1138.72,103563.68,14019.24,2025-07-30,2025-07-30,2025-08-03,Upi,Online,South Emilychester,Illinois,East
T00221,C7919,Chad Everett,P736,Comics,Books,6,7274.0,2077.67,41566.33,6482.11,2025-01-23,2025-01-23,2025-01-29,Debit Card,Offline,Anthonytown,California,North
T00222,C4619,Abigail Foley,P400,Notebook,Books,2,5029.83,795.51,9264.15,2211.09,2025-12-05,2025-12-05,2025-12-09,Debit Card,Offline,Vickitown,North Carolina,North
T00223,C9618,Erica Allen,P194,Keyboard,Electronics,1,37319.66,7128.78,30190.88,4218.56,2024-11-11,2024-11-11,2024-11-14,Upi,Offline,New Raymond,Connecticut,North
T00224,C6949,Lisa Baker,P510,Dictionary,Books,6,630.83,129.17,3655.81,250.93,2024-07-04,2024-07-04,2024-07-08,Net Banking,Offline,Jasonside,New Jersey,South
T00225,C2809,Rebecca Rhodes,P644,T-Shirt,Clothing,9,48807.11,1233.54,438030.45,73560.93,2024-03-25,2024-03-25,2024-03-30,Credit Card,Online,East Tracyfort,California,North
T00226,C5874,Janet Wood,P496,Notebook,Books,8,6531.92,284.09,51971.27,6997.99,2025-08-05,2025-08-05,2025-08-12,Net Banking,Online,New Andrew,Indiana,North
T00227,C1391,Madison Ramirez,P237,Notebook,Books,5,16527.13,1030.6,81605.05,18997.91,2025-09-19,2025-09-19,2025-09-22,Debit Card,Offline,North Michaelbury,Vermont,West
T00228,C4990,April Perez,P300,Table,Home,5,31860.09,5974.61,153325.84,20146.03,2025-02-10,2025-02-10,2025-02-17,Unknown,Online,Rasmussenchester,Ohio,South
T00229,C2923,Erika Bradford,P256,Headphones,Electronics,6,13032.97,344.19,77853.63,4196.46,2024-08-12,2024-08-12,2024-08-19,Net Banking,Offline,New Scottmouth,California,North
T00230,C9343,Jeffrey Fox,P283,Notebook,Books,9,40844.26,2393.3,365205.04,69005.75,2025-07-31,2025-07-31,2025-08-06,Net Banking,Offline,Langborough,Minnesota,South
T00231,C4504,Brandi Hammond,P674,Novel,Books,6,21424.83,1881.28,126667.7,25017.55,2024-07-24,2024-07-24,2024-07-27,Debit Card,Online,Parkerstad,New Hampshire,West
T00232,C3184,Andrea Clark,P987,Laptop,Electronics,10,41115.13,1680.77,409470.53,35964.57,2025-09-22,2025-09-22,2025-09-27,Cash,Offline,Lake Shaneville,Nevada,West
T00233,C7402,Mary Martinez,P169,unknown column,Books,4,19428.77,2641.52,75073.56,18162.99,2025-03-11,2025-03-11,2025-03-15,Net Banking,Offline,New Alicia,Illinois,West
T00234,C1301,Jason Miranda,P914,Hoodie,Clothing,2,16310.29,4089.43,28531.15,2724.44,2025-09-07,2025-09-07,2025-09-08,Upi,Offline,Tammyshire,Nebraska,East
T00235,C9023,Zachary Rojas,P203,Keyboard,Electronics,1,35281.35,1155.81,34125.54,2586.24,2024-11-16,2024-11-16,2024-11-17,Debit Card,Online,New Darrenstad,Rhode Island,South
T00236,C1315,James Jackson,P589,T-Shirt,Clothing,3,31434.25,478.63,93824.12,6633.04,2025-11-09,2025-11-09,2025-11-15,Cash,Offline,West Rebeccashire,Michigan,North
T00237,C9054,Barbara Roberts,P192,Headphones,Electronics,2,30250.05,2826.13,57673.97,8332.78,2024-02-29,2024-02-29,2024-03-03,Unknown,Online,NORTH PEDROVIEW,Washington,North
T00238,C2352,Denise Gallegos,P644,Novel,Books,3,10691.11,572.35,31500.98,5578.82,2025-09-03,2025-09-03,2025-09-10,Upi,Online,Shannonville,Massachusetts,South
T00239,C2885,Christine Walker,P920,Comics,Books,6,34889.75,2460.41,206878.09,38092.85,2024-10-04,2024-10-04,2024-10-08,Credit Card,Online,Port Kimberly,Idaho,South
T00240,C3932,Joseph Alexander,P580,Sofa,Home,1,40644.86,3434.64,37210.22,6830.38,2024-05-12,2024-05-12,2024-05-14,Net Banking,Offline,Phillipsfurt,Florida,South
T00241,C3576,Cassandra Rogers,P823,Jacket,Clothing,1,36327.39,6985.52,29341.87,3604.81,2025-10-18,2025-10-18,2025-10-25,Net Banking,Offline,South Phillipport,Arizona,North
T00242,C5033,Anthony Johnson,P692,Chair,Home,10,3705.17,714.47,36337.23,6438.85,2024-06-11,2024-06-11,2024-06-15,Credit Card,Online,Jacobview,Georgia,North
T00243,C3318,Felicia Cooley,P101,Jacket,Clothing,6,27390.75,4503.6,159840.9,10639.27,2025-09-16,2025-09-16,2025-09-17,Upi,Online,Sarahport,Pennsylvania,North
T00244,C4547,Diana Moore,P181,Jeans,Clothing,10,29997.39,4305.7,295668.2,27502.24,2025-01-24,2025-01-24,2025-01-28,Net Banking,Offline,Rogersview,Indiana,North
T00245,C3792,Michelle Bauer,P159,Lamp,Home,7,35638.49,4515.35,244954.08,18027.11,2025-09-26,2025-09-26,2025-10-03,Cash,Online,East Jermaine,Ohio,West
T00246,C1757,Toni Russell,P675,Comics,Books,8,5066.47,354.05,40177.71,6705.12,2024-11-20,2024-11-20,2024-11-23,Net Banking,Offline,West Bonnie,Washington,South
T00247,C5482,Holly Smith,P235,Table,Home,8,9828.53,2149.88,76478.36,9362.63,2025-09-10,2025-09-10,2025-09-14,Unknown,Online,New David,Alabama,North
T00248,C8070,Allison Shelton,P488,Shoes,Clothing,1,5928.41,328.43,5599.98,1028.37,2025-05-02,2025-05-02,2025-05-04,Net Banking,Online,Port Seth,Michigan,North
T00249,C7592,Howard Boyd,P204,Keyboard,Electronics,9,29689.61,3262.64,263943.85,28080.51,2024-02-05,2024-02-05,2024-02-06,Upi,Online,New Debbieburgh,Washington,North
T00250,C1771,Daniel Benton,P606,Magazine,Books,2,7630.2,535.5,14724.9,3222.07,2024-01-30,2024-01-30,2024-01-31,Cash,Online,JACKSONBOROUGH,Mississippi,North
T00251,C7771,Mark West,P243,Novel,Books,8,11454.52,3258.74,88377.42,9888.55,2024-12-02,2024-12-02,2024-12-05,Debit Card,Offline,East Katelynchester,Arkansas,West
T00252,C9023,Perry Morales,P815,Shoes,Clothing,10,14621.04,1100.67,145109.73,9253.59,2024-09-14,2024-09-14,2024-09-18,Debit Card,Offline,Lake Cassidyport,Virginia,East
T00253,C7683,Mrs. Jacqueline Lin,P693,unknown column,Books,1,32711.12,5385.22,27325.9,6486.77,2025-02-07,2025-02-07,2025-02-11,Debit Card,Online,Sarahchester,North Dakota,East
T00254,C8445,Catherine Myers,P952,Jacket,Clothing,7,41129.47,152.97,287753.32,62956.24,2025-03-13,2025-03-13,2025-03-17,Cash,Offline,Port Karenview,Montana,East
T00255,C9766,Cheryl Lopez,P456,Novel,Books,7,35335.17,1477.73,245868.46,41787.74,2024-07-23,2024-07-23,2024-07-26,Debit Card,Online,Lisamouth,Utah,West
T00256,C1279,unknown value,P510,Shoes,Clothing,10,2049.55,114.78,20380.72,4128.79,2024-08-14,2024-08-14,2024-08-18,Credit Card,Online,Nguyenberg,Maine,South
T00257,C6166,Jeffrey Williams,P381,Comics,Books,1,14285.78,1886.49,12399.29,1400.79,2025-09-05,2025-09-05,2025-09-08,Debit Card,Offline,Josephstad,Missouri,East
T00258,C3494,unknown value,P253,Chair,Home,5,49495.29,3907.45,243569.0,32196.76,2025-08-27,2025-08-27,2025-09-02,Upi,Offline,Sandrashire,California,West
T00259,C1139,Michael Arellano,P818,Laptop,Electronics,3,23664.65,2235.35,68758.6,9715.16,2024-04-02,2024-04-02,2024-04-07,Credit Card,Offline,Thompsonborough,Colorado,West
T00260,C9756,unknown value,P469,Novel,Books,7,14342.32,3807.62,96588.62,12774.08,2025-12-23,2025-12-23,2025-12-28,Debit Card,Offline,Evansfurt,California,East
T00261,C4706,Richard Gutierrez,P882,Curtains,Home,7,30991.91,6898.59,210044.78,22681.82,2025-09-06,2025-09-06,2025-09-09,Net Banking,Offline,Robertstown,Colorado,South
T00262,C4835,Kelly Taylor PhD,P741,Comics,Books,5,38639.7,8783.41,184415.09,28303.75,2025-03-04,2025-03-04,2025-03-10,Credit Card,Offline,Kevinfurt,West Virginia,East
T00263,C1538,Rebecca Cabrera,P184,unknown column,Clothing,1,25388.31,2160.52,23227.79,2408.06,2024-08-18,2024-08-18,2024-08-21,Net Banking,Online,East Andreamouth,Montana,North
T00264,C3985,Dan Stephens,P605,Dictionary,Books,10,29409.7,1713.98,292383.02,47635.28,2024-08-14,2024-08-14,2024-08-16,Upi,Offline,West Michael,California,East
T00265,C1962,Larry Lowe,P622,Magazine,Books,4,47461.47,2284.46,187561.42,15775.28,2024-07-22,2024-07-22,2024-07-25,Upi,Online,South Laurenside,Wisconsin,North
T00266,C7546,Amanda Navarro,P513,Novel,Books,3,47105.91,11327.35,129990.38,28576.96,2025-06-17,2025-06-17,2025-06-18,Cash,Offline,Brandyfort,New York,South
T00267,C2611,Tiffany Davidson,P207,Monitor,Electronics,6,11849.93,1934.6,69164.98,10906.19,2024-08-22,2024-08-22,2024-08-28,Net Banking,Offline,Hoopertown,South Carolina,South
T00268,C3465,Alexandra Howard,P376,Mouse,Electronics,6,2414.34,585.22,13900.82,1910.12,2024-01-02,2024-01-02,2024-01-08,Credit Card,Offline,Autumnshire,Missouri,West
T00269,C5846,Julie Campos,P847,Shoes,Clothing,2,4131.56,211.04,8052.08,1000.47,2025-08-08,2025-08-08,2025-08-09,Upi,Online,Alejandroshire,Massachusetts,East
T00270,C1846,David Mata,P393,Jacket,Clothing,4,42451.44,6609.92,163195.84,32420.06,2024-09-10,2024-09-10,2024-09-17,Credit Card,Online,New Sarah,South Carolina,South
T00271,C5202,Erin Harmon,P216,Curtains,Home,1,28588.48,2030.28,26558.2,2815.89,2024-07-23,2024-07-23,2024-07-29,Net Banking,Online,Jessicaton,Missouri,East
T00272,C1073,Diana Goodwin,P425,Jeans,Clothing,6,42990.65,5805.5,252138.4,32053.22,2025-06-29,2025-06-29,2025-07-04,Net Banking,Offline,South Williammouth,Minnesota,South
T00273,C7576,Holly Nichols,P404,Magazine,Books,10,23858.4,783.84,237800.16,17812.31,2024-01-22,2024-01-22,2024-01-26,Debit Card,Online,East Jenniferstad,Ohio,South
T00274,C7979,James Stephens,P123,Jacket,Clothing,9,13073.58,619.64,117042.58,19249.12,2025-04-29,2025-04-29,2025-05-05,Credit Card,Online,West Amber,Washington,North
T00275,C4197,Kayla Liu,P824,Hoodie,Clothing,10,43103.45,8266.25,422768.25,51987.16,2024-07-03,2024-07-03,2024-07-04,Cash,Offline,New Christopher,Kansas,West
T00276,C2762,Dustin Jennings,P516,Magazine,Books,10,38600.43,2768.26,383236.04,32620.3,2025-06-21,2025-06-21,2025-06-23,Net Banking,Online,Gregoryport,Maine,West
T00277,C2491,Eric Johnson,P359,Sofa,Home,9,15838.45,2174.95,140371.1,7889.37,2025-10-17,2025-10-17,2025-10-23,Credit Card,Online,Craigberg,Utah,South
T00278,C5225,Anthony Valdez,P988,Magazine,Books,9,34488.01,5411.61,304980.48,29856.39,2024-11-05,2024-11-05,2024-11-08,Debit Card,Offline,Christinafort,Minnesota,South
T00279,C1900,Aaron Powell,P213,Jacket,Clothing,3,5547.85,1567.47,15076.08,1659.23,2025-12-11,2025-12-11,2025-12-17,Net Banking,Online,Austinton,Maine,West
T00280,C5162,Melissa Hendrix,P499,Magazine,Books,8,14823.21,799.98,117785.7,18972.33,2024-05-27,2024-05-27,2024-06-01,Cash,Online,Grossshire,Wyoming,West
